0,0.0311124156149105,0.0282751492114301
0,0.0314736533712803,0.0301789870776146
0,0.0335380416240191,0.031568129997752
0,0.0482330938084457,0.0418839217027096
0,0.0616656553398058,0.0590521154893772
0,0.0685427910562837,0.0632582630661401
0,0.0689524531161205,0.0653530230261681
0,0.0698968613192847,0.054951144815517
0,0.0750667259786477,0.0680009402599147
0,0.0760334176939614,0.0683815071342911
0,0.0785175617682597,0.0634020791979275
0,0.0794111476327016,0.0741187989556136
0,0.0809877972744277,0.0703468018026731
0,0.0819505587538097,0.0605257234324588
0,0.0851132240135961,0.0737864850874049
0,0.0858619153674833,0.0618311991583053
0,0.0870001574307305,0.0652565389384188
0,0.0952346334193595,0.086953635790382
0,0.0957285566655184,0.0792189281641961
0,0.0970464135021097,0.080019100893649
0,0.0972773681225184,0.0928030303030303
0,0.0988056773597969,0.0894162489557226
0,0.100436321725529,0.0806345009914078
0,0.102518296548147,0.0971494102228047
0,0.102614459310176,0.0955647005029721
0,0.103152158918472,0.0957732949087416
0,0.103735529299439,0.0946779077620199
0,0.10420884389984,0.0996806414350751
0,0.104730543731427,0.0935348125478194
0,0.106475926780495,0.082355740630577
0,0.107619827939369,0.0996396738099753
0,0.107635275754422,0.0957477581718253
0,0.108689001070828,0.0797463381783489
0,0.108730891044664,0.0972910251260767
0,0.114023815642937,0.10605577689243
0,0.114350851931845,0.105806594870656
0,0.114414414414414,0.0883192249586341
0,0.11590977186149,0.103572248145032
0,0.11641478377974,0.109457986001196
0,0.117261566691424,0.104099600511965
0,0.11866600298656,0.106810035842294
0,0.11896102556166,0.0966167382423798
0,0.1191459122902,0.104202426753477
0,0.121460569689798,0.109219426921031
0,0.121525049575336,0.104299797694358
0,0.123090481786134,0.118625473334041
0,0.123327827280553,0.0913288424099375
0,0.126669298836426,0.0998498773388012
0,0.127462615713268,0.0996236616134846
0,0.130020440859621,0.119415480630185
0,0.131705512393637,0.125138093803354
0,0.133319292333614,0.123391812865497
0,0.134267177823651,0.125368284825288
0,0.134947606910224,0.12402394586153
0,0.139725226541947,0.11024832782348
0,0.141728651329066,0.132299908498843
0,0.146266956611784,0.129266953418139
0,0.146328695412591,0.130465756116734
0,0.146424423427908,0.133884548281878
0,0.15137735024049,0.139754561601808
0,0.151468258354519,0.13024331516918
0,0.158888731996611,0.130903908794788
0,0.165198877383141,0.141331346249379
0,0.168752113628678,0.141564745933678
0,0.17191608091431,0.152346536065808
0,0.174111853675695,0.152891817456436
0,0.176721788115573,0.156968767653942
0,0.196609371320932,0.177387831407206
0,0.197970667730072,0.184910814054546
0,0.285116448326055,0.262809224318658
0,0.292220805246857,0.243140821585569
0,0.398373113560955,0.283992064703189
0,0.505668934240363,0.375
1,0.0161410395235517,0.0141166025451317
1,0.0369860141954419,0.0297690787253531
1,0.0561680801850424,0.0518376205215783
1,0.062614290551981,0.0462446539779406
1,0.0690449646971386,0.0618549836873294
1,0.0729071963074341,0.0680483028720627
1,0.0831795013087202,0.074162326815368
1,0.0863789735393358,0.0826255350954678
1,0.0868067516362384,0.0718358038768529
1,0.0880673570115165,0.0753435999337639
1,0.0883297090193642,0.0780635124004759
1,0.0886457109283196,0.08543015889868
1,0.0933232742361373,0.0900815613166327
1,0.099785923369304,0.0885855020750107
1,0.110937367931705,0.0997567834612754
